Epoch_Time,Satellite_ID,C1_Pseudorange,S1_SNR,Nav_Time,af0,af1,af2,Crs,Delta_n,M0,Cuc,e,Cus,sqrtA,toe,Cic,OMEGA0,Cis,i0,Crc,omega,OMEGA_DOT,IDOT,Elevation
2025-12-01 00:02:30,C27,38624409.5,41.500,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:02:30,C28,36475694.22,49.250,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:03:00,C27,38624405.1,41.300,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:03:00,C28,36475651.64,49.100,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:03:30,C27,38624399.84,40.800,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:03:30,C28,36475608.38,49.050,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:04:00,C27,38624394.12,40.850,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:04:00,C28,36475565.3,49.200,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:04:30,C27,38624388.38,41.350,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:04:30,C28,36475522.26,49.250,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:05:00,C27,38624381.7,40.950,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:05:00,C28,36475478.58,49.550,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:05:30,C27,38624374.8,41.000,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:05:30,C28,36475435.0,49.650,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:06:00,C27,38624367.84,40.750,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:06:00,C28,36475391.52,49.550,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:06:30,C27,38624360.98,40.700,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:06:30,C28,36475348.14,49.400,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:07:00,C27,38624353.92,40.750,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:07:00,C28,36475304.76,49.300,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:07:30,C27,38624346.78,40.850,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:07:30,C28,36475261.7,49.200,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:08:00,C27,38624338.9,40.950,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:08:00,C28,36475218.02,49.600,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:08:30,C27,38624330.32,40.900,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:08:30,C28,36475174.22,49.300,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:09:00,C27,38624321.56,40.900,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:09:00,C28,36475130.58,49.400,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:09:30,C27,38624312.62,40.850,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:09:30,C28,36475086.62,49.450,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:10:00,C27,38624303.28,40.750,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:10:00,C28,36475042.3,49.350,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:10:30,C27,38624293.92,40.700,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:10:30,C28,36474998.14,49.550,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:11:00,C27,38624284.58,41.000,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:11:00,C28,36474954.24,49.650,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:11:30,C27,38624274.84,41.050,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:11:30,C28,36474910.34,49.700,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:12:00,C27,38624265.3,40.950,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:12:00,C28,36474866.8,49.550,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:12:30,C27,38624255.08,40.750,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:12:30,C28,36474822.88,49.600,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:13:00,C27,38624244.7,41.050,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:13:00,C28,36474778.96,49.650,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:13:30,C27,38624234.32,40.850,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:13:30,C28,36474734.98,49.400,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:14:00,C27,38624223.48,40.500,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:14:00,C28,36474690.66,49.400,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:14:30,C27,38624212.08,40.700,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:14:30,C28,36474646.34,49.500,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:15:00,C27,38624200.5,40.650,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:15:00,C28,36474602.32,49.400,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:15:30,C27,38624188.8,40.850,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:15:30,C28,36474558.16,49.700,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
2025-12-01 00:16:00,C27,38624177.2,40.750,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031
2025-12-01 00:16:00,C28,36474514.28,49.650,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009
