Epoch_Time,Satellite_ID,C1_Pseudorange,S1_SNR,Nav_Time,af0,af1,af2,Crs,Delta_n,M0,Cuc,e,Cus,sqrtA,toe,Cic,OMEGA0,Cis,i0,Crc,omega,OMEGA_DOT,IDOT,Elevation,Sat_X,Sat_Y,Sat_Z,SV_Clock_Bias,Tropo_Delay,Iono_Delay,Corrected_P
2025-12-01 00:02:30,C27,38624409.5,41.5,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13090021.637653563,9664408.437495545,-22686926.247234613,0.0005625111138301518,3.0517686016383907,6.378830163831735,38793036.65886869
2025-12-01 00:02:30,C28,36475694.22,49.25,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19457350.80447365,-6400017.995800327,-18942821.121687215,0.000453540231797032,4.255194851399058,8.645494259184433,36611649.26020321
2025-12-01 00:03:00,C27,38624405.1,41.3,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13129761.9769046,9597608.715534363,-22692311.980329543,0.0005625112644288264,3.0517686016383907,6.378830163831735,38793032.304017045
2025-12-01 00:03:00,C28,36475651.64,49.1,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19488080.482320223,-6457294.576245326,-18891750.227857593,0.0004535403638920024,4.255194851399058,8.645494259184433,36611606.71980429
2025-12-01 00:03:30,C27,38624399.84,40.8,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13169640.878429726,9530870.915742794,-22697323.628376428,0.0005625114150255622,3.0517686016383907,6.378830163831735,38793027.08916481
2025-12-01 00:03:30,C28,36475608.38,49.05,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19518831.67219072,-6514360.900339745,-18840367.234875582,0.000453540495992015,4.255194851399058,8.645494259184433,36611563.499406874
2025-12-01 00:04:00,C27,38624394.12,40.85,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13209657.60170544,9464196.423281688,-22701961.10857193,0.0005625115656202873,3.0517686016383907,6.378830163831735,38793021.41431197
2025-12-01 00:04:00,C28,36475565.3,49.2,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19549603.091963306,-6571216.207363255,-18788672.99185787,0.00045354062809710704,4.255194851399058,8.645494259184433,36611520.45901098
2025-12-01 00:04:30,C27,38624388.38,41.35,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13249811.398537228,9397586.619311146,-22706224.344269797,0.0005625117162129295,3.0517686016383907,6.378830163831735,38793015.71945851
2025-12-01 00:04:30,C28,36475522.26,49.25,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19580393.45597177,-6627859.744691074,-18736668.353064626,0.00045354076020731615,4.255194851399058,8.645494259184433,36611477.45861663
2025-12-01 00:05:00,C27,38624381.7,40.95,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13290101.51308597,9331042.880940827,-22710113.26498207,0.000562511866803417,3.0517686016383907,6.378830163831735,38793009.084604405
2025-12-01 00:05:00,C28,36475478.58,49.55,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19611201.47505621,-6684290.76781829,-18684354.17788521,0.00045354089232267967,4.255194851399058,8.645494259184433,36611433.81822382
2025-12-01 00:05:30,C27,38624374.8,41.0,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13330527.181894623,9264566.581180388,-22713627.806380294,0.000562512017391678,3.0517686016383907,6.378830163831735,38793002.22974962
2025-12-01 00:05:30,C28,36475435.0,49.65,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19642025.85661371,-6740508.540383827,-18631731.33082394,0.00045354102444323483,4.255194851399058,8.645494259184433,36611390.27783257
2025-12-01 00:06:00,C27,38624367.84,40.75,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13371087.633914936,9198159.088890564,-22716767.910296563,0.0005625121679776404,3.0517686016383907,6.378830163831735,38792995.31489416
2025-12-01 00:06:00,C28,36475391.52,49.55,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19672865.304649167,-6796512.3341938695,-18578800.681486003,0.00045354115656901883,4.255194851399058,8.645494259184433,36611346.83744288
2025-12-01 00:06:30,C27,38624360.98,40.7,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13411782.090534804,9131821.768733915,-22719533.524724502,0.0005625123185612327,3.0517686016383907,6.378830163831735,38792988.50003798
2025-12-01 00:06:30,C28,36475348.14,49.4,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19703718.519826457,-6852301.429245448,-18525563.104562715,0.00045354128870006886,4.255194851399058,8.645494259184433,36611303.49705477
2025-12-01 00:07:00,C27,38624353.92,40.75,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13452609.7656058,9065555.981125882,-22721924.60382012,0.0005625124691423829,3.0517686016383907,6.378830163831735,38792981.48518108
2025-12-01 00:07:00,C28,36475304.76,49.3,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19734584.19951938,-6907875.113749095,-18472019.479817417,0.0004535414208364218,4.255194851399058,8.645494259184433,36611260.15666825
2025-12-01 00:07:30,C27,38624346.78,40.85,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13493569.865470855,8999363.082186287,-22723941.107902586,0.0005625126197210192,3.0517686016383907,6.378830163831735,38792974.39032342
2025-12-01 00:07:30,C28,36475261.7,49.2,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19765461.037863143,-6963232.684151723,-18418170.69207057,0.00045354155297811476,4.255194851399058,8.645494259184433,36611217.13628334
2025-12-01 00:08:00,C27,38624338.9,40.95,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13534661.588992648,8933244.423690362,-22725583.003454883,0.0005625127702970701,3.0517686016383907,6.378830163831735,38792966.55546498
2025-12-01 00:08:00,C28,36475218.02,49.6,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19796347.725805648,-7018373.445158971,-18364017.63118533,0.0004535416851251844,4.255194851399058,8.645494259184433,36611173.495900035
2025-12-01 00:08:30,C27,38624330.32,40.9,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13575884.127581647,8867201.35302096,-22726850.2631244,0.0005625129208704638,3.0517686016383907,6.378830163831735,38792958.02060575
2025-12-01 00:08:30,C28,36475174.22,49.3,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19827242.951159142,-7073296.709756904,-18309561.192052778,0.0004535418172776676,4.255194851399058,8.645494259184433,36611129.73551835
2025-12-01 00:09:00,C27,38624321.56,40.9,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13617236.665225266,8801235.213119622,-22727742.865723357,0.0005625130714411288,3.0517686016383907,6.378830163831735,38792949.305745706
2025-12-01 00:09:00,C28,36475130.58,49.4,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19858145.398651898,-7128001.799234089,-18254802.27457701,0.00045354194943560095,4.255194851399058,8.645494259184433,36611086.135138296
2025-12-01 00:09:30,C27,38624312.62,40.85,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13658718.378516477,8735347.342439277,-22728260.796229225,0.0005625132220089934,3.0517686016383907,6.378830163831735,38792940.410884805
2025-12-01 00:09:30,C28,36475086.62,49.45,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19889053.749979973,-7182488.043202755,-18199741.783660375,0.0004535420815990211,4.255194851399058,8.645494259184433,36611042.21475989
2025-12-01 00:10:00,C27,38624303.28,40.75,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13700328.436683381,8669539.074895887,-22728404.045784958,0.0005625133725739861,3.0517686016383907,6.378830163831735,38792931.11602306
2025-12-01 00:10:00,C28,36475042.3,49.35,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19919966.683859266,-7236754.77961978,-18144380.629188374,0.00045354221376796446,4.255194851399058,8.645494259184433,36610997.93438315
2025-12-01 00:10:30,C27,38624293.92,40.7,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13742066.001618775,8603811.739820918,-22728172.61169914,0.0005625135231360356,3.0517686016383907,6.378830163831735,38792921.801160425
2025-12-01 00:10:30,C28,36474998.14,49.55,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19950882.876077503,-7290801.35480757,-18088719.726014715,0.0004535423459424675,4.255194851399058,8.645494259184433,36610953.81400807
2025-12-01 00:11:00,C27,38624284.58,41.0,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13783930.227909952,8538166.661913969,-22727566.4974461,0.0005625136736950703,3.0517686016383907,6.378830163831735,38792912.50629689
2025-12-01 00:11:00,C28,36474954.24,49.65,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-19981800.99954654,-7344627.123474358,-18032759.993946,0.00045354247812256647,4.255194851399058,8.645494259184433,36610909.953634664
2025-12-01 00:11:30,C27,38624274.84,41.05,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13825920.262868948,8472605.161195422,-22726585.712665845,0.000562513824251019,3.0517686016383907,6.378830163831735,38792902.81143243
2025-12-01 00:11:30,C28,36474910.34,49.7,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-20012719.724354558,-7398231.4487341875,-17976502.357726723,0.0004535426103082976,4.255194851399058,8.645494259184433,36610866.093262956
2025-12-01 00:12:00,C27,38624265.3,40.95,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13868035.24656319,8407128.552959083,-22725230.27316393,0.00056251397480381,3.0517686016383907,6.378830163831735,38792893.31656702
2025-12-01 00:12:00,C28,36474866.8,49.55,2025-12-01 00:00:00,0.0004539268556982,4.479083770548e-12,0.0,-37.5,4.436970531918e-09,-0.3901147140266,-1.788139343262e-06,0.0002716649323702,2.020969986916e-06,5282.632638931,86400.0,8.335337042809e-08,-2.092858321092,-5.820766091347e-08,0.9510282693219,314.75,-1.481695384754,-7.464239486964e-09,-2.142946405177e-10,32.83358604066009,-20043637.71781864,-7451613.702126698,-17919947.7470238,0.0004535427424996969,4.255194851399058,8.645494259184433,36610822.59289293
2025-12-01 00:12:30,C27,38624255.08,40.75,2025-12-01 00:00:00,0.0005629314109683,4.874323167314e-12,0.0,-30.328125,4.318037006431e-09,2.361487058626,-1.574400812387e-06,0.0004610010655597,2.248212695122e-06,5282.62024498,86400.0,-5.215406417847e-08,-2.092558421423,-1.066364347935e-07,0.951153503887,307.765625,1.405505193619,-7.391022151454e-09,-2.742971398626e-10,49.11377633130031,-13910274.311845936,8341738.147725733,-22723500.20091122,0.0005625141253533724,3.0517686016383907,6.378830163831735,38792883.14170064
